symbol,theme_id,theme_label,theme_family,membership_type,assignment_order,fit_score,corr_with_theme_moves,med_abs_resid,fit_overlap_months,sector_mode,industry_mode,primary_theme_id
TEXRAIL,IND::Marine Port & Services,Marine Port & Services,Marine Port & Services,secondary,3,0.2017,0.3632,0.175,50.0,Industrials,Construction & Engineering,IND::Construction & Engineering
THANGAMAYL,IND::Gems & Jewellery,Gems & Jewellery,Gems & Jewellery,primary,1,1.0,,,,Consumer Cyclical,Gems & Jewellery,IND::Gems & Jewellery
THANGAMAYL,IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment · Group 1,Auto Parts & Equipment,secondary,2,0.1752,0.3264,0.1775,50.0,Consumer Cyclical,Gems & Jewellery,IND::Gems & Jewellery
THELEELA,UNCLASSIFIED::A::B,Cross-sector · Group 4,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::A::B
THERMAX,IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment · Group 2,Heavy Electrical Equipment,primary,1,1.0,,,,Industrials,Heavy Electrical Equipment,IND::Heavy Electrical Equipment::B
THOMASCOOK,IND::Travel Support Services,Travel Support Services,Travel Support Services,primary,1,1.0,,,,Consumer Cyclical,Travel Support Services,IND::Travel Support Services
THYROCARE,IND::Healthcare Services,Healthcare Services,Healthcare Services,primary,1,1.0,,,,Healthcare,Healthcare Services,IND::Healthcare Services
TI,IND::Breweries & Distilleries,Breweries & Distilleries,Breweries & Distilleries,primary,1,1.0,,,,Consumer Defensive,Breweries & Distilleries,IND::Breweries & Distilleries
TI,IND::Cigarettes-Tobacco Products,Cigarettes-tobacco Products,Cigarettes-tobacco Products,secondary,2,0.1631,0.3101,0.18,38.0,Consumer Defensive,Breweries & Distilleries,IND::Breweries & Distilleries
TIIL,IND::Iron & Steel Products,Iron & Steel Products,Iron & Steel Products,primary,1,1.0,,,,Industrials,Iron & Steel Products,IND::Iron & Steel Products
TIINDIA,IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment · Group 1,Auto Parts & Equipment,primary,1,1.0,,,,Industrials,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::A
TIMETECHNO,IND::Plastic Products,Plastic Products,Plastic Products,primary,1,1.0,,,,Consumer Cyclical,Plastic Products,IND::Plastic Products
TIMETECHNO,IND::Consumer Electronics,Consumer Electronics,Consumer Electronics,secondary,2,0.2186,0.368,0.13,48.0,Consumer Cyclical,Plastic Products,IND::Plastic Products
TIMKEN,IND::Other Industrial Products,Other Industrial Products,Other Industrial Products,primary,1,1.0,,,,Industrials,Other Industrial Products,IND::Other Industrial Products
TIMKEN,IND::Commercial Vehicles,Commercial Vehicles,Commercial Vehicles,secondary,2,0.1759,0.337,0.2,50.0,Industrials,Other Industrial Products,IND::Other Industrial Products
TIPSMUSIC,IND::Other Industrial Products,Other Industrial Products,Other Industrial Products,primary,1,1.0,,,,,,IND::Other Industrial Products
TIRUMALCHM,IND::Commodity Chemicals,Commodity Chemicals,Commodity Chemicals,primary,1,1.0,,,,Basic Materials,Commodity Chemicals,IND::Commodity Chemicals
TIRUMALCHM,IND::Specialty Chemicals::B,Specialty Chemicals · Group 2,Specialty Chemicals,secondary,2,0.2418,0.3968,0.12,38.0,Basic Materials,Commodity Chemicals,IND::Commodity Chemicals
TIRUMALCHM,IND::Furniture-Furnishing-Paints,Furniture-furnishing-paints,Furniture-furnishing-paints,secondary,3,0.1738,0.3297,0.19,38.0,Basic Materials,Commodity Chemicals,IND::Commodity Chemicals
TITAGARH,IND::Commercial Vehicles,Commercial Vehicles,Commercial Vehicles,primary,1,1.0,,,,Industrials,Commercial Vehicles,IND::Commercial Vehicles
TITAGARH,IND::Other Industrial Products,Other Industrial Products,Other Industrial Products,secondary,2,0.1662,0.3189,0.19,48.0,Industrials,Commercial Vehicles,IND::Commercial Vehicles
TITAN,IND::Gems & Jewellery,Gems & Jewellery,Gems & Jewellery,primary,1,1.0,,,,Consumer Cyclical,Gems & Jewellery,IND::Gems & Jewellery
TITAN,IND::2/3 Wheelers,2 / 3 Wheelers,2 / 3 Wheelers,secondary,2,0.2861,0.4687,0.14,50.0,Consumer Cyclical,Gems & Jewellery,IND::Gems & Jewellery
TITAN,IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment · Group 2,Auto Parts & Equipment,secondary,3,0.24,0.4092,0.155,50.0,Consumer Cyclical,Gems & Jewellery,IND::Gems & Jewellery
TMCV,UNCLASSIFIED::B::A::B::NoRank::2,Cross-sector (no Rank) · Group 2,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::2
TMPV,UNCLASSIFIED::B::B::A::A::B,Cross-sector · Group 5,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::A::A::B
TORNTPHARM,IND::Pharmaceuticals::B::A::B::B,Pharmaceuticals · Group 2,Pharmaceuticals,primary,1,1.0,,,,Healthcare,Pharmaceuticals,IND::Pharmaceuticals::B::A::B::B
TORNTPOWER,IND::Electric Utilities::A,Electric Utilities · Group 1,Electric Utilities,primary,1,1.0,,,,Utilities,Electric Utilities,IND::Electric Utilities::A
TRANSRAILL,UNCLASSIFIED::A::A,Cross-sector · Group 2,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::A::A
TRANSRAILL,UNCLASSIFIED::B::B::A::B::A,Cross-sector · Group 9,Cross-sector,secondary,2,0.2786,0.4794,0.19,11.0,,,UNCLASSIFIED::A::A
TRAVELFOOD,UNCLASSIFIED::B::B::B::B,Cross-sector · Group 7,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::B::B::B
TRENT,IND::Department Stores,Department Stores,Department Stores,primary,1,1.0,,,,Consumer Cyclical,Department Stores,IND::Department Stores
TRENT,IND::2/3 Wheelers,2 / 3 Wheelers,2 / 3 Wheelers,secondary,2,0.1639,0.306,0.1675,50.0,Consumer Cyclical,Department Stores,IND::Department Stores
TRITURBINE,IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment · Group 2,Heavy Electrical Equipment,primary,1,1.0,,,,Industrials,Heavy Electrical Equipment,IND::Heavy Electrical Equipment::B
TRITURBINE,IND::Heavy Electrical Equipment::A,Heavy Electrical Equipment · Group 1,Heavy Electrical Equipment,secondary,2,0.2367,0.4024,0.15,50.0,Industrials,Heavy Electrical Equipment,IND::Heavy Electrical Equipment::B
TRITURBINE,IND::Industrial Machinery::B,Industrial Machinery · Group 2,Industrial Machinery,secondary,3,0.2012,0.356,0.16,50.0,Industrials,Heavy Electrical Equipment,IND::Heavy Electrical Equipment::B
TRIVENI,IND::Breweries & Distilleries,Breweries & Distilleries,Breweries & Distilleries,primary,1,1.0,,,,Consumer Defensive,Sugar,IND::Breweries & Distilleries
TRUALT,UNCLASSIFIED::B::A::B::NoRank::3,Cross-sector (no Rank) · Group 3,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::3
TTKPRESTIG,IND::Houseware,Houseware,Houseware,primary,1,1.0,,,,Consumer Cyclical,Houseware,IND::Houseware
TTKPRESTIG,IND::Other Apparels & Accessories,Other Apparels & Accessories,Other Apparels & Accessories,secondary,2,0.1769,0.3234,0.165,50.0,Consumer Cyclical,Houseware,IND::Houseware
TVSHLTD,IND::Auto Parts & Equipment::B::A,Auto Parts & Equipment · Group 1,Auto Parts & Equipment,primary,1,1.0,,,,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::A
TVSMOTOR,IND::2/3 Wheelers,2 / 3 Wheelers,2 / 3 Wheelers,primary,1,1.0,,,,Consumer Cyclical,2/3 Wheelers,IND::2/3 Wheelers
UBL,IND::Breweries & Distilleries,Breweries & Distilleries,Breweries & Distilleries,primary,1,1.0,,,,Consumer Defensive,Breweries & Distilleries,IND::Breweries & Distilleries
UBL,IND::Cigarettes-Tobacco Products,Cigarettes-tobacco Products,Cigarettes-tobacco Products,secondary,2,0.2372,0.4095,0.165,50.0,Consumer Defensive,Breweries & Distilleries,IND::Breweries & Distilleries
UBL,IND::Personal Products,Personal Products,Personal Products,secondary,3,0.2219,0.4006,0.195,50.0,Consumer Defensive,Breweries & Distilleries,IND::Breweries & Distilleries
UJJIVANSFB,IND::Banks::B::A,Banks · Group 3,Banks,primary,1,1.0,,,,Financial Services,Banks,IND::Banks::B::A
UJJIVANSFB,IND::Banks::B::B,Banks · Group 1,Banks,secondary,2,0.2574,0.417,0.115,50.0,Financial Services,Banks,IND::Banks::B::A
UJJIVANSFB,IND::Banks::A,Banks · Group 2,Banks,secondary,3,0.2224,0.3584,0.095,50.0,Financial Services,Banks,IND::Banks::B::A
ULTRACEMCO,IND::Cement & Cement Products,Cement & Cement Products,Cement & Cement Products,primary,1,1.0,,,,Basic Materials,Cement & Cement Products,IND::Cement & Cement Products
UNIECOM,UNCLASSIFIED::B::A::B,Cross-sector · Group 1,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B
UNIMECH,UNCLASSIFIED::B::A::A,Cross-sector · Group 10,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::B::A::A
UNIMECH,UNCLASSIFIED::B::A::B,Cross-sector · Group 1,Cross-sector,secondary,2,0.2243,0.3719,0.12,11.0,,,UNCLASSIFIED::B::A::A
UNIONBANK,IND::Banks::B::B,Banks · Group 1,Banks,primary,1,1.0,,,,Financial Services,Banks,IND::Banks::B::B
UNIONBANK,IND::Banks::A,Banks · Group 2,Banks,secondary,2,0.1826,0.3026,0.0975,50.0,Financial Services,Banks,IND::Banks::B::B
UNITDSPR,IND::Breweries & Distilleries,Breweries & Distilleries,Breweries & Distilleries,primary,1,1.0,,,,Consumer Defensive,Breweries & Distilleries,IND::Breweries & Distilleries
UNITDSPR,IND::Packaged Foods,Packaged Foods,Packaged Foods,secondary,2,0.2308,0.4154,0.2,29.0,Consumer Defensive,Breweries & Distilleries,IND::Breweries & Distilleries
UNIVCABLES,IND::Other Electrical Equipment/Products::A,Other Electrical Equipment / Products · Group 2,Other Electrical Equipment / Products,primary,1,1.0,,,,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::A
UNIVCABLES,IND::Industrial Machinery::A,Industrial Machinery · Group 1,Industrial Machinery,secondary,2,0.2916,0.4894,0.17,38.0,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::A
UNIVCABLES,IND::Other Industrial Goods,Other Industrial Goods,Other Industrial Goods,secondary,3,0.1732,0.3289,0.19,38.0,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::A
UNOMINDA,IND::Auto Parts & Equipment::B::B::B,Auto Parts & Equipment · Group 3,Auto Parts & Equipment,primary,1,1.0,,,,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::B
UNOMINDA,IND::2/3 Wheelers,2 / 3 Wheelers,2 / 3 Wheelers,secondary,2,0.3821,0.5962,0.1175,50.0,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::B
UNOMINDA,IND::Gems & Jewellery,Gems & Jewellery,Gems & Jewellery,secondary,3,0.268,0.4386,0.13,50.0,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::B
UPL,IND::Agrochemicals,Agrochemicals,Agrochemicals,primary,1,1.0,,,,Basic Materials,Agrochemicals,IND::Agrochemicals
UPL,IND::Specialty Chemicals::B,Specialty Chemicals · Group 2,Specialty Chemicals,secondary,2,0.2512,0.4318,0.17,50.0,Basic Materials,Agrochemicals,IND::Agrochemicals
URBANCO,UNCLASSIFIED::B::A::B::NoRank::1,Cross-sector (no Rank) · Group 1,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::1
USHAMART,IND::Iron & Steel Products,Iron & Steel Products,Iron & Steel Products,primary,1,1.0,,,,Basic Materials,Iron & Steel Products,IND::Iron & Steel Products
UTIAMC,IND::Asset Management Cos.,Asset Management Cos.,Asset Management Cos.,primary,1,1.0,,,,Financial Services,Asset Management Cos.,IND::Asset Management Cos.
UTIAMC,IND::Finance (including NBFCs)::A,Finance (including Nbfcs) · Group 3,Finance (including Nbfcs),secondary,2,0.1624,0.3145,0.1925,50.0,Financial Services,Asset Management Cos.,IND::Asset Management Cos.
V2RETAIL,IND::Department Stores,Department Stores,Department Stores,primary,1,1.0,,,,Consumer Cyclical,Department Stores,IND::Department Stores
VARROC,IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment · Group 2,Auto Parts & Equipment,primary,1,1.0,,,,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::A
VARROC,IND::Hotels,Hotels,Hotels,secondary,2,0.2392,0.4156,0.1725,50.0,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::A
VBL,IND::Breweries & Distilleries,Breweries & Distilleries,Breweries & Distilleries,primary,1,1.0,,,,Consumer Defensive,Non-alcoholic Beverages,IND::Breweries & Distilleries
VEDL,IND::Aluminium and Aluminium Products,Aluminium And Aluminium Products,Aluminium And Aluminium Products,primary,1,1.0,,,,Basic Materials,Aluminium and Aluminium Products,IND::Aluminium and Aluminium Products
VEDL,IND::Iron & Steel/Interm.Products,Iron & Steel / Interm.products,Iron & Steel / Interm.products,secondary,2,0.2159,0.392,0.195,41.0,Basic Materials,Aluminium and Aluminium Products,IND::Aluminium and Aluminium Products
VENTIVE,IND::Personal Products,Personal Products,Personal Products,primary,1,1.0,,,,,,IND::Personal Products
VENUSPIPES,IND::Iron & Steel Products,Iron & Steel Products,Iron & Steel Products,primary,1,1.0,,,,Basic Materials,Iron & Steel Products,IND::Iron & Steel Products
VENUSPIPES,IND::Furniture-Furnishing-Paints,Furniture-furnishing-paints,Furniture-furnishing-paints,secondary,2,0.2001,0.3523,0.155,50.0,Basic Materials,Iron & Steel Products,IND::Iron & Steel Products
VESUVIUS,IND::Other Industrial Goods,Other Industrial Goods,Other Industrial Goods,primary,1,1.0,,,,Industrials,Other Industrial Goods,IND::Other Industrial Goods
VESUVIUS,IND::Shipping,Shipping,Shipping,secondary,2,0.1933,0.3104,0.08,50.0,Industrials,Other Industrial Goods,IND::Other Industrial Goods
VGUARD,IND::Other Electrical Equipment/Products::B,Other Electrical Equipment / Products · Group 1,Other Electrical Equipment / Products,primary,1,1.0,,,,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::B
VGUARD,IND::Industrial Machinery::B,Industrial Machinery · Group 2,Industrial Machinery,secondary,2,0.3695,0.5665,0.09,50.0,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::B
VGUARD,IND::Heavy Electrical Equipment::A,Heavy Electrical Equipment · Group 1,Heavy Electrical Equipment,secondary,3,0.2194,0.3884,0.175,50.0,Industrials,Other Electrical Equipment/Products,IND::Other Electrical Equipment/Products::B
VIJAYA,IND::Healthcare Services,Healthcare Services,Healthcare Services,primary,1,1.0,,,,Healthcare,Healthcare Services,IND::Healthcare Services
VIJAYA,IND::Pharmaceuticals::B::B,Pharmaceuticals · Group 1,Pharmaceuticals,secondary,2,0.2283,0.3711,0.105,50.0,Healthcare,Healthcare Services,IND::Healthcare Services
VIKRAMSOLR,UNCLASSIFIED::NoRank,Cross-sector (no Rank) · Group 4,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::NoRank
VINATIORGA,IND::Specialty Chemicals::A,Specialty Chemicals · Group 1,Specialty Chemicals,primary,1,1.0,,,,Basic Materials,Specialty Chemicals,IND::Specialty Chemicals::A
VINATIORGA,IND::Agrochemicals,Agrochemicals,Agrochemicals,secondary,2,0.1981,0.3174,0.08,50.0,Basic Materials,Specialty Chemicals,IND::Specialty Chemicals::A
VINCOFE,UNCLASSIFIED::A::A,Cross-sector · Group 2,Cross-sector,primary,1,1.0,,,,,,UNCLASSIFIED::A::A
VIPIND,IND::Other Apparels & Accessories,Other Apparels & Accessories,Other Apparels & Accessories,primary,1,1.0,,,,Consumer Cyclical,Other Apparels & Accessories,IND::Other Apparels & Accessories
VISHNU,IND::Specialty Chemicals::A,Specialty Chemicals · Group 1,Specialty Chemicals,primary,1,1.0,,,,Basic Materials,Specialty Chemicals,IND::Specialty Chemicals::A
VMART,IND::Department Stores,Department Stores,Department Stores,primary,1,1.0,,,,Consumer Cyclical,Department Stores,IND::Department Stores
VMM,IND::Cigarettes-Tobacco Products,Cigarettes-tobacco Products,Cigarettes-tobacco Products,primary,1,1.0,,,,,,IND::Cigarettes-Tobacco Products
VOLTAMP,IND::Heavy Electrical Equipment::B,Heavy Electrical Equipment · Group 2,Heavy Electrical Equipment,primary,1,1.0,,,,Industrials,Heavy Electrical Equipment,IND::Heavy Electrical Equipment::B
VOLTAMP,IND::Other Electrical Equipment/Products::B,Other Electrical Equipment / Products · Group 1,Other Electrical Equipment / Products,secondary,2,0.1959,0.3345,0.1275,50.0,Industrials,Heavy Electrical Equipment,IND::Heavy Electrical Equipment::B
VOLTAS,IND::Consumer Electronics,Consumer Electronics,Consumer Electronics,primary,1,1.0,,,,Industrials,Consumer Electronics,IND::Consumer Electronics
VRLLOG,IND::Transportation - Logistics,Transportation - Logistics,Transportation - Logistics,primary,1,1.0,,,,Industrials,Transportation - Logistics,IND::Transportation - Logistics
VRLLOG,IND::Other Industrial Goods,Other Industrial Goods,Other Industrial Goods,secondary,2,0.1626,0.3063,0.1725,50.0,Industrials,Transportation - Logistics,IND::Transportation - Logistics
VSTIND,IND::Cigarettes-Tobacco Products,Cigarettes-tobacco Products,Cigarettes-tobacco Products,primary,1,1.0,,,,Consumer Defensive,Cigarettes-Tobacco Products,IND::Cigarettes-Tobacco Products
VSTIND,IND::Personal Products,Personal Products,Personal Products,secondary,2,0.2396,0.4216,0.185,50.0,Consumer Defensive,Cigarettes-Tobacco Products,IND::Cigarettes-Tobacco Products
VSTTILLERS,IND::Commercial Vehicles,Commercial Vehicles,Commercial Vehicles,primary,1,1.0,,,,Industrials,Commercial Vehicles,IND::Commercial Vehicles
VTL,IND::Textiles,Textiles,Textiles,primary,1,1.0,,,,Consumer Cyclical,Textiles,IND::Textiles
VTL,IND::Department Stores,Department Stores,Department Stores,secondary,2,0.2943,0.5029,0.1925,50.0,Consumer Cyclical,Textiles,IND::Textiles
VTL,IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment · Group 2,Auto Parts & Equipment,secondary,3,0.2458,0.3962,0.105,50.0,Consumer Cyclical,Textiles,IND::Textiles
WAAREEENER,IND::Other Electrical Equipment/Products::A,Other Electrical Equipment / Products · Group 2,Other Electrical Equipment / Products,primary,1,1.0,,,,,,IND::Other Electrical Equipment/Products::A
WABAG,IND::Utilities:Non-Electrical,Utilities:non-electrical,Utilities:non-electrical,primary,1,1.0,,,,Industrials,Utilities:Non-Electrical,IND::Utilities:Non-Electrical
WAKEFIT,UNCLASSIFIED::B::A::B::NoRank::2,Cross-sector (no Rank) · Group 2,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::2
WELCORP,IND::Iron & Steel Products,Iron & Steel Products,Iron & Steel Products,primary,1,1.0,,,,Basic Materials,Iron & Steel Products,IND::Iron & Steel Products
WENDT,IND::Industrial Machinery::A,Industrial Machinery · Group 1,Industrial Machinery,primary,1,1.0,,,,Industrials,Industrial Machinery,IND::Industrial Machinery::A
WESTLIFE,IND::Restaurants,Restaurants,Restaurants,primary,1,1.0,,,,Consumer Cyclical,Restaurants,IND::Restaurants
WEWORK,UNCLASSIFIED::B::A::B::NoRank::3,Cross-sector (no Rank) · Group 3,Cross-sector (no Rank),primary,1,1.0,,,,,,UNCLASSIFIED::B::A::B::NoRank::3
WHEELS,IND::Auto Parts & Equipment::B::B::A,Auto Parts & Equipment · Group 2,Auto Parts & Equipment,primary,1,1.0,,,,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::A
WHEELS,IND::Cars & Utility Vehicles,Cars & Utility Vehicles,Cars & Utility Vehicles,secondary,2,0.3076,0.5144,0.175,48.0,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::A
WHEELS,IND::2/3 Wheelers,2 / 3 Wheelers,2 / 3 Wheelers,secondary,3,0.23,0.4025,0.1725,48.0,Consumer Cyclical,Auto Parts & Equipment,IND::Auto Parts & Equipment::B::B::A
WHIRLPOOL,IND::Consumer Electronics,Consumer Electronics,Consumer Electronics,primary,1,1.0,,,,Consumer Cyclical,Consumer Electronics,IND::Consumer Electronics
WINDLAS,IND::Pharmaceuticals::B::A::A,Pharmaceuticals · Group 4,Pharmaceuticals,primary,1,1.0,,,,Healthcare,Pharmaceuticals,IND::Pharmaceuticals::B::A::A
WIPRO,IND::IT Consulting & Software::B::B::A::A,IT Consulting & Software · Group 2,IT Consulting & Software,primary,1,1.0,,,,Technology,IT Consulting & Software,IND::IT Consulting & Software::B::B::A::A
WIPRO,IND::IT Consulting & Software::B::B::A::B,IT Consulting & Software · Group 1,IT Consulting & Software,secondary,2,0.2436,0.4294,0.19,50.0,Technology,IT Consulting & Software,IND::IT Consulting & Software::B::B::A::A
WOCKPHARMA,IND::Pharmaceuticals::B::B,Pharmaceuticals · Group 1,Pharmaceuticals,primary,1,1.0,,,,Healthcare,Pharmaceuticals,IND::Pharmaceuticals::B::B
WSTCSTPAPR,IND::Paper & Paper Products,Paper & Paper Products,Paper & Paper Products,primary,1,1.0,,,,Basic Materials,Paper & Paper Products,IND::Paper & Paper Products
WSTCSTPAPR,IND::Specialty Chemicals::B,Specialty Chemicals · Group 2,Specialty Chemicals,secondary,2,0.1947,0.3359,0.135,50.0,Basic Materials,Paper & Paper Products,IND::Paper & Paper Products
